,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379
10,0,0,0.19380673,0,0,0.26627219,0.20958084,0,0.44162437,0.48913043,1,0,0,0,0,0,0,0,0,0,0,0,0.017584994,0,0,0,0,0,0,0,0,0,0,0.086350975,0,0,0,0,0,0,0,0,0,0.078534031,0.044334975,0,0,0,0.045685279,0.14136126,0.060377358,0,0.20958084,0.24324324,0.2967033,0.2746114,0.089820359,0.33274021,0.33018868,0.30693069,0.026348808,0,0.30414747,0.26627219,0.24324324,0,0,0,0,0,0,0,0,0.021686747,0,0,0,0.17647059,0.02955665,0,0,0.36470588,0,0,0.089820359,0.28458498,0,0,0,0,0.023255814,0.023255814,0.027777778,0.048543689,0,0,0,0,0,0,0,0,0,0.056497175,0.098360656,0.049751244,0.056497175,0.028846154,0.019184652,0.15083799,0,0,0,0,0,0,0,0,0.032085561,0,0,0,0,0.086350975,0,0.093333333,0,0,0,0,0,0,0,0.058252427,0,0,0,0,0,0.045685279,0,0.078534031,0,0.049723757,0.064194009,0.12765957,0,0,0,0,0.15670103,0.025531915,0.043478261,0,0,0,0,0.16564417,0,0,0,0,0,0.089820359,0.10659898,0.14438503,0,0,0,0,0,0,0.089820359,0,0,0,0,0,0.080213904,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044334975,0.04,0.053254438,0.048648649,0,0.16564417,0,0.047619048,0.047619048,0.047619048,0.033333333,0.033333333,0.045226131,0.089820359,0.053254438,0.032432432,0.035294118,0.033333333,0.058823529,0,0,0.048648649,0,0,0,0,0,0.078534031,0,0,0,0.046632124,0,0,0,0.13300493,0.05027933,0.034285714,0.034285714,0.055813953,0.05027933,0.080213904,0.034285714,0.05027933,0,0.047272727,0.031914894,0.079283887,0.089108911,0.092592593,0.11351351,0,0.078534031,0,0.15577889,0.054945055,0,0,0,0,0,0,0,0.026011561,0,0,0,0,0,0,0,0,0,0,0,0,0.02970297,0,0.16564417,0.16564417,0.20958084,0,0.10697674,0,0.066793893,0.064194009,0,0.047884187,0.05620438,0,0.053254438,0,0.16564417,0.086350975,0,0,0,0.058252427,0.21317829,0,0,0.20930233,0,0,0,0,0,0,0,0.026086957,0.18963731,0.18963731,0,0,0.033333333,0.047619048,0.033333333,0,0,0,0.19380673,0.044334975,0.044334975,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0.13157895,0.033707865,0,0,0.045685279,0.089820359,0.039787798,0.039787798,0.093333333,0.045685279,0,0,0,0,0,0,0.021126761,0,0,0.14438503,0.026348808,0,0,0.045685279,0,0,0,0.21912351,0.2173913,0.045685279,0,0,0,0,0,0.044334975,0.02955665,0,0,0,0.054945055,0
11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.023872679,0.56175299,0.075305623,0.012,0,0,0,0.059620596,0,0,0,0,1,0.036144578,0,0.29290618,0,0.071856287,0,0.014018692,0,0.06504065,0,0,0,0,0,0,0,0,0.017274472,0.048289738,0.024742268,0,0,0,0,0,0.11331445,0.098734177,0,0,0,0,0.055679287,0.18708241,0.18708241,0.1382716,0.19221968,0,0.05061082,0,0,0,0,0,0,0.046280992,0,0,0,0,0.031446541,0,0,0,0,0,0,0,0.1382716,0,0.101983,0.15283843,0.09929078,0.086206897,0.1382716,0,0.06013363,0,0.20808081,0,0,0,0,0.012750455,0,0,0,0,0,0,0,0,0,0.29934924,0,0,0,0.03875969,0.22281167,0.101983,0.030710173,0,0,0.053932584,0,0.054466231,0,0,0.023640662,0.016293279,0,0,0,0.022222222,0,0.15448852,0.064748201,0.16710875,0,0,0.031189084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020080321,0,0.27526882,0,0,0,0.089552239,0,0,0,0.03875969,0.078341014,0,0.11331445,0.049242424,0.046783626,0,0.041775457,0,0,0,0,0.01946472,0,0,0,0,0,0,0,0,0.066225166,0.037578288,0.11037528,0.06263048,0,0,0,0,0.5793499,0.5793499,0,0.028776978,0,0.23550088,0,0,0,0,0,0,0.15384615,0.16049383,0,0,0.14253898,0.030848329,0,0.093126386,0,0,0,0,0,0.11450382,0.03875969,0.025906736,0.055679287,0,0,0,0.010443864,0,0,0.028503563,0.028503563,0.028503563,0.024813896,0.024813896,0,0,0,0,0,0.024813896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057553957,0.055793991,0.038150289,0.035634744,0.024937656,0.022900763,0.022900763,0.023255814,0.024937656,0.028776978,0.022900763,0.024937656,0.057553957,0.077571669,0,0,0,0.016842105,0,0,0,0.094230769,0,0.027164686,0.1655481,0.063492063,0.034707158,0.021978022,0.023640662,0,0.097995546,0.0218509,0,0,0,0,0,0,0,0,0,0.020565553,0.03364486,0,0,0,0,0,0,0.064267352,0.033826638,0,0.019400353,0,0.101983,0.02756455,0.026785714,0,0,0,0,0,0,0,0,0,0.076923077,0,0.045351474,0,0,0,0.15250545,0,0,0,0,0,0.093244529,0.093244529,0.03875969,0,0.024813896,0.028503563,0.024813896,0.022222222,0.046070461,0.15873016,0.075305623,0.10022272,0.10022272,0,0,0,0,0,0,0,0,0.064267352,0,0,0,0,0,0.061349693,0.10764873,0,0,0,0,0.028397566,0,0,0,0,0,0,0.12134831,0.035181237,0,0.028725314,0,0,0.10993657,0,0,0.1382716,0.13816926,0,0.082568807,0,0,0.12573674,0,0,0,0.06352459,0.055679287,0.06013363,0,0,0,0.027164686,0
13,0.035971223,0.037220844,0,0.052369077,0,0,0,0,0,0,0,0,0.036144578,1,0.060606061,0,0,0,0,0.063829787,0.1294964,0,0,0,0,0,0,0,0.062893082,0,0,0,0,0,0,0.039735099,0.074074074,0,0,0.067567568,0,0,0,0,0.15428571,0,0,0,0,0,0,0,0,0,0,0,0,0.049407115,0,0,0,0,0.095238095,0,0,0.036809816,0,0.023668639,0,0,0,0,0,0,0.024691358,0,0,0,0.057142857,0,0.050505051,0,0,0,0,0.017777778,0.043165468,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.15,0,0,0,0.045918367,0,0,0.1294964,0.032679739,0,0,0.062893082,0.10791367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0,0.037593985,0,0,0,0,0,0,0,0,0,0.125,0.080597015,0,0,0.053613054,0,0,0,0,0,0,0,0.057692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047169811,0.047169811,0,0,0,0.038297872,0,0,0,0.074074074,0.026143791,0,0,0.098039216,0.074074074,0,0,0.082758621,0,0,0,0.074074074,0,0.023668639,0,0.30612245,0.125,0.094076655,0.15428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031088083,0,0,0,0,0,0,0,0,0,0.033149171,0,0,0,0,0.073569482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020725389,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0.1862069,0,0,0,0,0,0,0,0,0,0.071005917,0,0,0,0,0,0,0.07826087,0,0.24561404,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.032679739,0.066666667,0,0,0.085714286,0.085714286,0,0,0,0,0,0,0,0,0.1862069,0.036809816,0,0.024242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023121387,0,0,0,0,0,0,0,0,0,0.0375,0,0.067264574,0,0,0,0,0,0,0,0.15428571,0.057142857,0,0,0,0,0
14,0,0,0,0.045783133,0,0,0,0,0,0,0,0,0,0.060606061,1,0,0,0,0,0.055393586,0.082191781,0,0,0,0,0,0,0,0.096385542,0,0.055045872,0.029126214,0,0,0,0.075949367,0.33802817,0,0,0,0,0.07860262,0,0,0,0,0,0,0,0.10588235,0,0,0,0,0.05811138,0,0,0,0,0,0,0,0,0,0,0.21176471,0,0.17045455,0,0,0,0,0,0,0.059171598,0,0,0,0,0,0,0,0.12328767,0,0,0,0.082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082568807,0,0,0,0,0,0,0,0,0.044334975,0,0,0.082191781,0,0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021621622,0.11267606,0,0.041162228,0,0,0,0,0,0,0.0375,0,0,0,0,0.027522936,0,0,0,0,0,0,0,0,0,0.055214724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037190083,0,0,0,0.33802817,0.1875,0,0,0,0.11267606,0,0,0.065789474,0,0,0,0.11267606,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.052023121,0,0,0,0,0,0,0,0,0.063829787,0,0,0,0.060240964,0.031496063,0.051798561,0,0,0,0,0,0,0,0,0,0,0,0.11976048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.20224719,0,0,0,0,0,0,0,0,0,0,0,0.023752969,0,0,0,0.056818182,0,0,0.032967033,0,0,0.021621622,0,0,0.11235955,0,0,0,0,0,0.10344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12328767,0,0,0,0,0,0,0,0.070588235,0,0.058139535,0,0,0,0,0,0,0.017910448,0.017910448,0,0.034090909,0,0,0,0.18987342,0.18987342,0.055555556,0,0,0.016949153,0.18072289,0,0,0,0,0,0.036437247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081081081,0,0
15,0,0,0.10708117,0.033096927,0,0,0,0,0,0,0,0,0.29290618,0,0,1,0,0.17924528,0,0.03988604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24731183,0.24731183,0.19512195,0.25555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19512195,0,0.15942029,0.20472441,0.14450867,0.13069909,0.19512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0.30666667,0.15942029,0,0,0,0,0,0,0,0,0.052023121,0.038647343,0,0,0,0,0,0.17412935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09976247,0,0.43298969,0,0,0,0.18367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047904192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35365854,0,0,0,0,0,0,0.20634921,0,0,0,0,0.064102564,0,0.13368984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040201005,0,0,0,0.12866817,0,0,0.18918919,0.098901099,0.0625,0.047619048,0.052023121,0,0.096774194,0,0,0,0,0,0,0,0,0,0,0.051282051,0.12663756,0,0,0,0,0,0,0,0.060606061,0,0.03877551,0,0.15942029,0.080922596,0.042242704,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0.32984293,0,0,0,0,0,0.1270903,0.1270903,0,0,0,0,0,0,0,0.2967033,0.10708117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15151515,0,0,0.19512195,0.36653387,0,0,0,0,0.24074074,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11401425,0,0,0,0,0,0,0,0,0,0.13846154,0.17647059,0.11688312,0.13846154,0.093167702,0.083591331,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14371258,0,0,0,0,0,0,0,0,0,0.25609756,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.14754098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14754098,0,0,0,0
17,0,0,0.057200201,0.020533881,0,0,0,0,0,0,0,0,0.071856287,0,0,0.17924528,0.23076923,1,0,0.024096386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11009174,0.11009174,0.091836735,0.11320755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091836735,0,0.11764706,0.094382022,0.073170732,0.06870229,0.091836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066055046,0,0.16964286,0,0,0,0,0.13186813,0.11764706,0,0.0625,0.090909091,0.055555556,0.0625,0.040358744,0.033557047,0,0.10243902,0.025104603,0,0.098901099,0,0,0,0.10729614,0,0,0,0,0,0,0,0,0,0,0.07860262,0,0,0,0,0,0,0,0.078350515,0,0.43362832,0,0,0,0.16666667,0,0,0,0,0,0.047244094,0,0,0,0,0,0,0,0,0,0.030150754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14748201,0.098901099,0.065217391,0,0,0,0,0.095022624,0,0,0,0,0.042553191,0,0.068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16853933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025974026,0,0.10588235,0,0.065088757,0,0,0.11520737,0.22429906,0.13392857,0.095022624,0.10243902,0,0.14678899,0,0,0,0,0,0,0,0,0,0,0.095744681,0.15708812,0,0,0,0,0,0,0,0.095652174,0,0.066787004,0,0.11764706,0.095593461,0.065034965,0,0,0.028301887,0,0,0,0,0,0,0,0,0.056074766,0,0,0,0.23766816,0,0,0,0,0,0.064390244,0.064390244,0,0,0,0,0,0,0,0.26168224,0.057200201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27826087,0,0,0.091836735,0.16254417,0,0,0,0,0.15322581,0,0,0,0,0,0,0.065217391,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040201005,0,0.040201005,0,0,0,0,0,0,0,0.024904215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094674556,0,0,0,0,0.16143498,0,0,0,0.10212766,0,0,0,0,0,0,0,0.12903226,0.10909091,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0.068571429,0.23809524,0,0,0,0,0,0,0,0.080536913,0,0,0,0,0,0.11483254,0,0,0,0,0,0.076595745,0,0,0,0.1182266,0,0,0,0,0,0,0.042780749,0,0,0,0,0,0.21311475,0,0,0,0,0,0,0,0,0,0,0,0,0.038251366,0,0.092664093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037837838,0.037837838,0.037837838,0.034090909,0.034090909,0.10769231,0,0,0.099447514,0,0.034090909,0,0,0,0,0,0,0,0,0,0,0.029268293,0,0,0,0,0,0,0.045226131,0.034285714,0.032163743,0.032163743,0.030805687,0.034285714,0.038251366,0.032163743,0.034285714,0.071038251,0.033210332,0,0,0,0,0,0,0,0,0.092307692,0.092936803,0,0,0.17560976,0.11881188,0.12903226,0.068571429,0,0.031065089,0.16564417,0.16564417,0,0,0,0,0,0,0,0,0.099173554,0,0,0,0,0,0,0,0,0,0,0,0,0.058602554,0,0.10843374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12565445,0,0,0,0,0,0,0.12727273,0.034090909,0.037837838,0.034090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044258373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10480349,0,0,0,0,0,0,0,0,0,0.092936803,0
19,0,0,0.008230453,0.69082126,0,0,0,0,0,0,0,0,0.014018692,0.063829787,0.055393586,0.03988604,0,0.024096386,0,1,0.11340206,0,0,0,0.077170418,0.077170418,0.12371134,0.11145511,0.23867069,0,0,0,0,0,0.081355932,0.14920635,0.067137809,0,0,0,0,0.078774617,0,0,0,0.027548209,0.027548209,0.13166144,0.028490028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20943953,0.21201413,0.12250712,0.11634349,0,0.13166144,0,0.12734082,0.021505376,0.10385757,0.065625,0.13166144,0,0,0,0,0,0,0,0,0,0.037800687,0,0,0,0,0,0,0,0.20512821,0.037333333,0,0,0,0,0.034364261,0.12734082,0,0,0,0,0,0,0.096256684,0,0.023738872,0.081481481,0,0,0.11340206,0.07523511,0,0.040712468,0,0,0.12371134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067137809,0,0.067961165,0,0.036939314,0,0,0,0.036553525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10153846,0.17699115,0.13483146,0.21201413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089026915,0,0,0.21201413,0.067137809,0.13479624,0,0.086720867,0,0.067137809,0,0,0.16831683,0,0.14246575,0,0.067137809,0,0.01994302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027568922,0,0,0,0,0,0,0,0,0,0.12533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015424165,0,0,0,0.1359447,0,0.071570577,0.04432133,0.073239437,0.037333333,0.021680217,0.023738872,0,0.071625344,0,0,0,0.35179153,0.31746032,0.28822055,0.12371134,0,0,0,0.01980198,0.035634744,0.030985915,0,0,0,0,0,0,0.036175711,0,0.018711019,0,0.12734082,0.02815226,0.027258567,0,0,0.05982906,0,0,0,0,0,0,0,0,0.38028169,0,0,0,0.064343164,0,0,0,0,0,0.011376564,0.011376564,0,0,0,0,0,0.07523511,0,0.073239437,0.008230453,0,0,0,0,0,0,0.069970845,0,0,0,0,0.20943953,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019498607,0,0,0,0,0,0.067183463,0,0,0.13166144,0.0831643,0,0,0,0,0.033096927,0,0,0,0,0,0,0,0.13483146,0,0.071570577,0
20,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0.1294964,0.082191781,0,0,0,0,0.11340206,1,0,0,0,0,0,0,0,0.085714286,0,0,0,0,0,0,0.060606061,0.10344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0.04,0,0,0,0,0,0,0.041958042,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084745763,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10344828,0,0.074792244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10948905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069444444,0,0,0,0.10344828,0.044776119,0,0,0,0.10344828,0,0,0.14285714,0,0,0,0.10344828,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045977011,0,0,0,0,0,0,0,0,0,0.049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.31578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961039,0,0,0,0,0,0,0,0,0,0.067873303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0.067226891,0,0,0,0,0,0,0,0,0,0,0.06504065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27272727,0.058823529,0,0,0,0,0,0.23076923,0,0,0,0,0,0,0,0,0,0,0,0.044392523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063829787,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.17964072,0,0,0,0,0.065217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33217993,0,0.23076923,0,0.26086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084656085,0.084656085,0,0.073529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072463768,0.072463768,0.072463768,0.069767442,0.069767442,0,0,0,0,0,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35294118,0.22429906,0,0.078947368,0.0703125,0.068548387,0.068548387,0.057926829,0.0703125,0.073529412,0.068548387,0.0703125,0.11764706,0.053571429,0,0,0,0,0,0,0,0,0,0.054054054,0.1986755,0,0,0,0,0,0.2368421,0.067622951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069767442,0.072463768,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075617284,0,0.17475728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054054054,0
